"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2022-04-17","10:35:21","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113955139376|20220409115613|3.69||mMZmrbHyxpx6CqCmIkXhfYpkk080S/62aD5UfizPKrxc4l5ywwEXx6YGKA8yYAvdvjZcb3xd8fstlwm095kJyEB24LoWyVj1cByDtFZl84sjewxO0R8ujbjPSiJ/sSQHRR1f1HG0nzrm5t9pClZ0Ol+VAugODwQ7oebFQGtasdkUHwh+znaWSKWfpZgSeQiyMOKjjgiDkZ85McDJXbvanHefwYo35R5M+z6nIySzU+d3hr0L/h+oMxG1oH4Z9+OGL42MOo0w9xkBh7zK0c8FZn/4a+mCInZkydE5YjCGqLI/KSy3mafbE3PTC0Z+56uToHrn42yirkJePdN84IMysQ==","","0","2022-04-17","13:35:21","{""ec"":""L""}"
"2022-04-17","10:35:27","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113948118245|20220409111920|13.97||fgcyfJPsD3RYRCVIgNV0bT93jTuHgC/IUc5sPQrvBAGV958Wjp+9ff0YTO85KlInTBa672ctJ2g29ZxqReklEzfPNIKTQpDHUehNzsRIHbxkiY/eaKjW4yphgO4EGs0X4iXbFFminzQtXd2QyRfHr5bH4zcN2Mm9K4PLwSMAarmFOopL633MKPZvTbrDi1eHBX0f2Tl2doo584i4NlzvRbiIGADv4i2ufgmyDEdVdLNvvfKg+sw783q0N2m3BfTIRGaCZGFh/z43BJjXair23Uv35HPTXIH0nBIZgDWSDGDzkcko5Fc6LWT4IKzyL3gKTx9zdN4NaZG5gl3SJJnnug==","","0","2022-04-17","13:35:27","{""ec"":""L""}"
"2022-04-17","10:35:31","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113895563878|20220409110704|54.90||pImUBp39I6ns5k4jjVJefWmTfZ8gZEnPWZRRhL6PS9hnmoNaH86ZxxBzg2SkDDzkFDRNGA/emnWDatDRwOVIv/3z60vGeMQFUtpf83KsUKdJbvj+MLlSO6xdDlgU6g49m7yBpMN9AQxEwETHGCkMpluHdbOHbEzpgFMrBTPlEbERadEU+uhTvPe2bjnmZa7AJSZSbVw9Bldq9jg2ao/hzwVaeuoSgUJcW9wHoZjyumI5XDr824SmJOdUT5JQ+S29KGRVWbyvN+KD2nKNUtiHc4Yz9si8n5oiXJa+WnxAr9j5B17kM1AdcDO17Kb0T6yahKpSR3XBrotlzkFLCbyDFg==","","0","2022-04-17","13:35:31",""
"2022-04-17","10:35:36","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113815320515|20220409100357|17.98||p0/JICVMfUh1GYsEySxi+eYBCndvGCFAcYU5UDQNSRBvf+iRGwJptYgFqqhSmKk3R0Tvpi4MvuXXLiYPiuXzk2pA2EqtI3+t3D1vpLW0AoLFdexOyfp6P2wNrCd07AXglMqvAabQBew+lCB+lWF84cG+kJCqsNbvodNzdibPDwtTv6g8MqnXDToBiM7bd4Fke82kSrkTa5k3vzckskCsVcm+pLndR/LGgxw3pQVmQ7OnBlIZYZ75qywzLFmnq3qR01kQs8WkK4KXWDL6zyBpmaW5TS1wRhZ26H7XqcKokPmoLwgTXDjw8Zr0VbS1K33tDoxki9+3S5/EQ6S/dq/t7w==","","0","2022-04-17","13:35:36","{""ec"":""L""}"
"2022-04-17","10:35:41","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113769712975|20220408192009|56.80||fk697B98ktrx16vwGRf0f+Ip+7HgMJ78BCYwXzxXh+G7D2dyQ1ZlUDMD8nhgD4r7xFd3QdiYom+SAtAFzfnEXkthE+aCHrtKpwQ3Ns7GMf+XrXBgUOSooJn3mcU5OhILTF67uTM0cZZ1W1iEBEJyuCp+vMvkXrMbukIoZc5r7YokDtIpEepZ5Qcq57tOgya0qNL9ENicQ/DTB2lRdLuYOABJBCWa6Uv8i8ao7d21nzRD4TSKT0bTwNezy3qUR7t1vbLuGHDR1/JUW+IigrOe4r89jcvBUAT1yaoIE13dxv3lFdEJlT7lKPmBXVt+QDJiuHvujBkexQ7jtqXrKbodJQ==","","0","2022-04-17","13:35:41","{""ec"":""L""}"
"2022-04-17","10:35:46","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113731344260|20220408191608|86.36||dSBzT5nt5nFfpuo5YmJUADJ43Wg5beX6ABr/8Lmmz0Vy5SyL7Qedq25IxQjwzspYA1M/fqIz2sA7jfvkRMFi0Rd/tSP0z1z6rB+7AXkXDua2htUA8J8x1eqpRjaa0RkJJc30jvnEnxZPYI8iw5JZP27XSArxgy7C1+Xm0bGmyTxA0Xzf1Fqv3DMHTfAJdPhAKj1AxcxWGQGSDUFUcks5iH1YVfKazjE7tBaSIx9dw7qD0RiIDKKdx1tuvuvXA3CyzZlzShDR4CTA5qUDOgWfVeFxfdRiB4WgePJzwklugk9nzIJQlWUW4i0nVQtuMsaaSvoAw9A2fV2m1ts1TUvOzw==","","0","2022-04-17","13:35:46","{""ec"":""L""}"
"2022-04-17","10:35:55","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113706993659|20220408190834|11.53||rL+3dkoEMXPyfkkGeeSoDdxUnXT3lQzPPxH2k1SeWgyJW6OcWOxmNlY3cX4VVDHfPzi4h5nIJyklW2oM8PwPvhaBX7wBSSTOqxwUjbBrWePIZuGHabN1kL6fF8wT9r+8lgudcr+KFluemeuL8MHfc7b6fvhpWcE7tIt9Hw72EeMT8ubFed998hCGFUOKLeOvbLTGYOBKb9A+7OTNCD8do5F3z9J9eFfcX9N3RhPCnDCrO+sehbvy69+IiNXLPjc6s2l8n0njDxOlQQWyXx3cuxNAkTmbqkeNG/5AG2slJlYWg+sgw3ivRBs3Gbvt8bedaCkvFzvUHA9a5qCC2Ld3+Q==","","0","2022-04-17","13:35:55","{""ec"":""L""}"
"2022-04-17","10:35:59","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113684023270|20220408190630|1.49||M0nfkEQf1FGoCX0Tw/VAHeYrpI2Rehx1Iw+0tfVGmp8rBP3Eqr85u2EyfVrzBbd5jTO8wbEJqpI+jpd9MgprHU3h9VgrTy036BkkXVfzwOY4nq0zYpVOeWICp5deD1KqFFjnlFNCEiAvyTnt9gQv6quNTIaKyxS2xRlK9Sa5uF6RtX7H66pbSOgyllRn1FZlqAcAoO1Jm+o86dc0aT3WJwE7sbW5DPezhmcbLtr8gzm7is1ZGsCag71VDWoNBmfJLOaX5+TyhjllY080kPJP0Sx5mh/+CzbUVVXWuijRhcbD78kQAC3RGnqulF0nXawGQC6XhQh1D9/ZUXGCTzd1dw==","","0","2022-04-17","13:35:59","{""ec"":""L""}"
"2022-04-17","10:36:05","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113675565073|20220408190603|37.76||rY4hHh7aFKJ0GvW8Dj/EnGXqN0IbmSggAtUX2amY6Xmg1kH8gRrXJSMCBn3AKpM/1Rcp8v0LoCN+ySa+SwiPXEcM/7B80KE21Y/XNJPfm8BseMwdYXOFh7YA9FPN2qisTKk+AJHB85nkwl80B8vldAbml0zLEBb9JYdXrdnYrEzCIFlMeJIRCpa8XSm5MMU4vS/NnYIAEdS3v5ZK6lwR7zDZBZbxrqwOl7nLp7PLujugJSkJkZdt/rjXgwolro09INfqY8dGSbIsoQi1TuZt93FT6CJ40Pa+5KT6tvh2yihIE3EdyQPTsisl6uXcDzP/OpYjiM2nEu6NZjoqz09TOQ==","","0","2022-04-17","13:36:05","{""ec"":""L""}"
"2022-04-17","10:36:10","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113645063657|20220408185836|59.84||WjZ9DYyFFP6f7XMx3/UhpzK8aHuPwi5S3lVn53Qfs5JQvXkDm5Rgg9w5FHLT2zCLas2Wyj79Gn3N+y65lG8ppYXGxfbzoAw27AvDtkMI9TYTn4xKzVO0dJ+UhbvbSeygjS2QlmcoFGOiBixsoHpHFzssqYrONg7N0tS1ex/xHOhz0q6Zw24e00WF1UGNsZT/y7j9915gXgyXbxJh++OJMRc1F2RCFNlDFzV39pFhj+2loeViGnvFU1qtosJfoDVk/3n8aTuQZ58mVRnCsuS/6uxOfjzn36JaY3k4CCBxSPlho82vHz0x3VyAPR3n+FYo7s1Bih+jJ/HKCd419PN0sQ==","","0","2022-04-17","13:36:10",""
"2022-04-17","10:36:17","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113621850152|20220408185039|98.66||Eja2HQrb6qw/bUH79tfJMtfBmu72DyVmm0lI6Y1hoQ1fis5lKagfVXboRjoRKNLyerwlyjYJLADlxDdfrHGt4t+F0OYRNl2eipsSdSVE5SHMMY63v+xrqsEGRgB9yyNNX67h8bGpVPJ+M8wZP7Q0lwnn2QR82hB9zUx42XUoaF2Dcrl7fhVmr0bKSPb/yDnmovPj75P34r0tXg81xKWjRsp+5UIUfbabwyBwfYSJEOZf8VhGR5tL9hvMpHhGkCHjOGcFfr0rxnTJIuhGYChBVPmqLlhk4yzTSJK02eIOqZ8a2EearmkzesARrLc69IeIFsHkiUQynwicgWGWsR5ldg==","","0","2022-04-17","13:36:17",""
"2022-04-17","10:36:21","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113609436805|20220408184723|16.56||kQg44/dolmIhOoGg1CTijJF9HsTkLd48dKMtlNUDMVbWcxLgnM1MJOMzL8Qz6GK88MwHvOtQ6LYaa7DYkqUUho7D+VweNT9EUZw0H9O2x3LWfeex995dEpboUBWN6Kp+FGnMT21SlQTkKIoPvYbuvqzRmSNSMSMFaQuE97bNH9SRzv5oKFsvUgsSPYUWWNhl8M4/qP2YHwGA93WAjnRg74sjMdEDiLVOSYKiYItt1wq/bdUedqll3ZA9OaWLh7nG+2HouEneuHWCqx5dPY7qNGYFl36KmW2SJJI9aFLDMxvFISTMoyRzj/n+XyE0Oc9h8ESpNVzv2xW2L806SG8gEA==","","0","2022-04-17","13:36:21","{""ec"":""L""}"
"2022-04-17","10:36:25","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113590004735|20220408184606|30.25||y2FFQcPJjaEefIo/myVgKvrKz3SLF+Jlrk1ogRZp/fsuNS0BhLWOvRV8CAOAD1iKNoB5j6ux1fQG2Io62CxRohOKvTrxHcDVNe+fLqNXJMzWsFvzqub4+RZnft82P2cMFOja1c4pXg9iEhqPtnW5Sb5X84Y1yiad14vZHVRAkV6+5DtzFJP1MFXRsS/94pmhQv2tDWVbWlXTgfGg6Ll9GesSZdbvXR3JuUL3UJHf8U2MduxgQjy5Qx3KepQNbxThsgzjMwKT1LFGf7hrdvj/0LzOaOLg6XHpGbL+Lwn44yzwvW21gyayamedqp8qbbB6MBfNCqmjhjs9pN8E7S1awQ==","","0","2022-04-17","13:36:25","{""ec"":""L""}"
"2022-04-17","10:36:28","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113551944650|20220408183319|11.58||E8Fkry00uuwNS206e2UxtwMyB07tPdKq3Ucqp9jf6F84xRD++wvYNmVfTe1IX/SxSc0aQLwwrHWUvFrPCK8elvfpxb9af5/qaszCaS0aOePRgB7+s3YuYhP91Fab15Qowo4fR2PmkRmGpbLJF69D6XWlSHPM94x0iczur9R9ey8u1gLjwgd9o4GG3f44tPv2QXc7Ac0qpOyGsvHDgr/1oMj8L4i2JLedHenHhTUuu6ZJy6oLz85tm/bGtqzLL2EriFagPizjxYMsvi2Jom0cpeCQffPm/PX6E78Qm3pJRGYEtIemN3yjmbxDL+Thb91yY1KffOOelThHFKDhlgWb9A==","","0","2022-04-17","13:36:28",""
"2022-04-17","10:36:32","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113589809750|20220408184452|4.99||pzfnIA6ZRfys89CyJ20oPomu7SiO/6vYCbPSiMHUfFagf13Wd3vlNGJKRNSQh3VJL5ek6Fs8UyePQNpzfEYCWEfAEIh/EGW90OpCUjjBhnCv1HtGCFoFpN1MmVPnbdj+MbSjy/2F2IItDANYO+6rxq4Gsz5fEGKxS7Aq4n4eJ/6Y5jbESxIWA04uUQfuOUrV8d3FDq7zCfQeTdhSGrvy0oX6i23Dh6hUKa0Sqw5gm8n3HbQsQyXUEpWMolQ35XjVKYHOBnXjGNiH5b0jYTp2J2esHol+a4AWBgWnrBihOVDdpv5kpZE9TvHziNU7YQApfMs6v9AGc7eGpMCwIS8oXg==","","0","2022-04-17","13:36:32","{""ec"":""L""}"
"2022-04-17","10:36:36","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113518425584|20220408180530|8.97||tAerJwHqlpA2Vx/+luKQ7j4oPQF04zqgxGPUUukvYMJcit0KAsSy7Q0z1c83zVqRz2+Hh5GSChdE9iAc7QbHHmpHUUHR1YcWPnJapnncMH+5hIY/9DcQAqKrRASjWMPgVsukVhas4HKqlxA0qdaV0crQX8It8oAVh+eJ8SktBz6G4VZFMxK0G8H+BwltZRE3rImTPCZywkkqXKms6mEwcOMbdnfE37bjBvFSUYUyHciu/mCNwTYCmfGch/dn7ODikr3xdLr3t+/6PqfTMkwtG6I0+fpEIRnFxw0qx+QvYAv3BwCPivFmIoQ8mqVSWo86n2euyzkPFKmpVZVJpSNwlg==","","0","2022-04-17","13:36:36","{""ec"":""L""}"
"2022-04-17","10:36:45","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113495279013|20220408180354|31.32||LLLWUAMMrKA6OifbKCIR0Z5EzlQK+navHNDdUpSv7Y9m3Py/ygC5kUYmAmBDogP/kUI2lhzMyledZoyH7fO4fjSJYFTZOID9H4npf+Y7GWkyQfmS2xNvVs3zAyacMhQc73kUWU5sQ6MjlGGeYyByIAvB+20dWAoAAik6+FKpM4xMQIU7nhmkA5kyrPOQM99A7NIVO7rmxFjVCg9EQOr/wBZF9X9VuCDW50BxepVoRxf/t/SD29F4+c3VjI2yY+KbomPSk+IH/9GAeraWGAqqqgW/kcHhRsTCvb4hCv2XaSwWqAcxJ3IGZf3zZJYIZ6dC3ar5r2eaHpqyDF4/FAYqFg==","","0","2022-04-17","13:36:45","{""ec"":""L""}"
"2022-04-17","10:36:48","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113420610286|20220408173742|14.28||YwPaYZJBNkpS8XBMrhTank10iohhdlgKlBsxUnb2CugiIH07GjDhoKJyWnDKztfLbLQlmLIPPUiRfm+UXQCnKTHiIMW8CPHGe4CZsV74ETx80bXJcdnYOxd8xJrsI6+03hx4spg7psnUzhjxZL+fSrlrAC+qM8jfE5B+j7wNDxGyo7lK89bc4d4FSulIV0aVQK+SJPGxQeok4n3m9QJ79GbCU24DDLh7nLnnRreuU2ARKC27SePQ3m80RkbWlJsP5zH58X0/124KIeZmZKGFlGJKpj++d1HhDZdako5fP4wYDYQW7c8RckHfgcSawv7BfEsOZZIeUaxELNikYATPaA==","","0","2022-04-17","13:36:48",""
"2022-04-17","10:37:01","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113392811367|20220408173349|18.90||DfCPupTtgNwIIvs0er5yl+h3kPMJ1b4tgR0KPiE2BWRjvsakMhBsFG4ErFGgesRL8D/YEU57GgV1JvWsZsPPp66mzfVJbkCFQhKsKhYh6whgDlVta+/WE0nmAmN6eF62LxqPsjKq/1vhlM07CA48Ur3iiHyBtlSd6IS7pbEkHoBfCw2EAlO2hvrKvBgaVk+vfdvmU16qxm37DwyLle+O6BH++DEywWZWpPgyEdaJpCtUOtrtpjY/TH6KZUgcd+7dJN4Cmlg0Si8JarRxHcLzWHj3KzVE1YHJfsuEdjynbxRJtPvWf4WPHl4/90Ivt7M+KwfZHHwTCakgxOJLFxUXeg==","","0","2022-04-17","13:37:01",""
"2022-04-17","10:37:08","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113469424451|20220408174946|46.11||vM79vVjWpX8Lyb0cG/vzAeYGwtv7d4x3YxTNLSzKMowjJmjDvw6LBaE3Y3M0fSFZZFGei1mkAb+6DwTLPSPG1NID/q4oZMQjwfGJTmlb9cbfL2QrvR4NtlDBsAZILmp9TADqnhsniqyy1chB4yX5bCiMWo1O1mqBa4nlQSrIClkJVRecHFAlNrsqRF74uJEDxLaUeScDqzNxvEL2aDduyEZq2UTp6QnXkIXfWjj07y4GN6JhPEx2L9lZ+VKDV76UP3rWubld6cftJITg41Xei1vkfiE0/kKCEX+L2H+Medt2SmAWaKABHoR9Qs3ikBj5VFF8RySeso/6+Gpw6ysgsw==","","0","2022-04-17","13:37:08","{""ec"":""L""}"
"2022-04-17","10:37:12","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113296608386|20220408165703|9.90||Vni3TvUQvAaEz3bwKS7L/4h1WeJNJMFZrgoa4j9ol2yxbM2VUxNbjNnJLztfy+QQyB0FGSmg5Gs8xean+adPNnf4LPX31L9jRNoNPZyW2puFmjTdrzbrqF9hOrzAav0q24jUFTcmhtjSFLop/6KyLuSjcmi9YD0Z8fTPLIPUt+zhOkyYQATHAAqcDMz+2UkJe0+dc+R82jifepuytq43rc9NV36YNK33kEoFu5PEW+i4fDkcfDHRP6XKTeO+tGWsLsUUN8GMuJA2XJvirvJyWxewgZPY3oJodw6hs11EbRXAV/pgz2bHNJAu5PomveGAovAR1Suk9cm0pvBiGhpcHQ==","","0","2022-04-17","13:37:12","{""ec"":""L""}"
"2022-04-17","10:37:16","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113349894833|20220408172117|19.46||M0iYIH2Srv3Q9oTYlhYHbyRUPifmHF0fNcc5g02TxCakTKsLTG3s1jleCKu/mYI/EtM7jLHWyv+b+Vmq69N+lMOEOw2Ex8zfoELSD5npJyEnWuM7x8tm1NffFLlvXSs5i20TMbPW8DauAlkjOR6lcXw1pq8rvOMmSMv4fT2I+dtCaQmBJ5LqMmSABlylkg+vYXkCUIHHKpb/Uv11BVD5BGdfN+e024+FW4hqIX1+3nLYhTI5pgHLlJv288+HXJVLvMR/6InuLaT0u0zNegDzByTOxzpyL6XbsP+X09ZQr2bYjZhlwAs3DCqiBBwtnpDJYamapvuV4ZuV6VBhi7aYxQ==","","0","2022-04-17","13:37:16","{""ec"":""L""}"
"2022-04-17","10:37:24","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113413261522|20220408173509|8.39||c3NIzLmwpUMaWnd4j5XvSoJPjiF586Jsa3qHTJO15iKr1ZytWPRJVz0yGoq7sTnTaJlfJuV3MEZ4I1FyDaaW2mpTOwrOH6XMifQ0NW3uhklyv18bWOwJKc2mEdmM9v7kvYZv1nhlaIMWG0RL2aNHFJIpXDRBqaFnHbpDl4MU4kvfEio0v5ggFwxcppKnPPlMywGd4wK85AMmyQfEOCzlYLdn5B+fBqWpUay+t1YXSbxt2ho5OV0wdroT+0iutr4DKc7lY4HqXO9hiHaLD/vIm3MKbnwDDfwyH08CRt8+Ljh8fVGCzCBzg55zL8zEcpQ69nQ5+CiXuKwBrSPuUG2A0w==","","0","2022-04-17","13:37:24",""
"2022-04-17","10:37:33","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113338238549|20220408171653|4.99||aTGoUMLa9YaYWMfn9A6yhWNtIQu9r3VyPOPL6slsgdFo46j/R7jIuigZxL4Is11qYxXOBWt2GWXtcMj0F5GxhaxCP6DA0/Sf4J+LAmrEWjn4OrHQzlJ9SdvGJ/ec6uZm26d55Vrm4RTSN+CIOeis2CVKF0BsEoxf0+wnwSIq5wFbGo2I3Uod2ckoFdtV9z4qtA9gKSlKeKPx4PrCNBd96FRGo5j85RhxQ6I+1kRB9HvFwnFbp8u6DnDzzRMv7u5tbHJ1s865F+w+XZTnc70017YR4tDVypp6s6ZvObnys1eNAtBBHWL7AmUvZCeeMs7xi0suNq6NlJrQrP8JuqtGrQ==","","0","2022-04-17","13:37:33",""
"2022-04-17","10:37:40","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113370878868|20220408172727|48.09||NIoMgsYqz/UQ3RaDo7AnOsuLsdwd4Yy/CbIpgU8jMBW48EbPWQpCauAzuwvnR3rH5kN6whkKOXblikGhjbllNHIRlhoaic50Z9s/gel2IXT+RrYD0bjLtG04pbzOOnbmmOrL+RD3XViUwPZad90aYI8iYYz77aDoIXieKQITjPWIDykZ2G9uM7LAEZlklbY1/lONsJA2Klev3ub314iqN/NlJgOmXek/wG19kgSjwp7UHPLmi9cEFexsoU7EM0D4NM4SXUc1f1hmp1Q43faDA7fxPpk/ib/dZi8delpa4ZOUMG9rd2O2N+v7KTfC8DLXBFt8Z1KrhmTXBP8tb4tsqw==","","0","2022-04-17","13:37:40","{""ec"":""L""}"
"2022-04-17","10:37:45","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113192928996|20220408163357|46.72||ci369Er7LzbpoMJ7sEj/uPUtWYiLPMmzpfbpQNqLLMflXlhLzCNlwWrliwBS5Xep3PsnKp4gEZNTFHzP/4ACKy1s3bZgSnHJ6TdlJFs0xL48ASvoqGfYy08adGjR7WVnhggoCcmwpk63z+ZKoUaFWGlLK/RAMuyvqUiZlsteYvyL41vL1AdsVJyNUm2RpGzoFZp/wF10hYzy3Wq3Ll/4dyeT6J72ag8u8799JWOQxbrGxmLbA8ueRpDiRlqMvCwvGKvmufQK2Yoy8o3277dvnhIWic/Z4Es9beVCh9qMHEhyqUunCTkah+EQQ0w9PZ+B9LhDrfcwx2OuXk1wjTVp0w==","","0","2022-04-17","13:37:45","{""ec"":""L""}"
"2022-04-17","10:37:54","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113109642430|20220408155740|8.99||nnPHZbFK5HCiYaNPfblDzJ0DgyuKkRrunjUYNREHKP8anGqHVqJiNEzAKNLQfhQ/dMIE1YoeWX0/BlEFdcnDLSPTKuyDMSuKQpyaJMlfAJf3Vanw8yjWd7jMrMUtckixi6DTham1IXpeoSR2k309ThdAsPIPeHeYJ3x67W+RTtihEm4T0oaAernu6/m+Mtup9OuDu5voizg4xKdxFNR8TztrJ153V/b58HZvGBIggW0+jt8f/k38rFyBPH6a+eGnyl4qL2IPFt5+A6bDlndMNLZyDteCB3fbyYrOdPmS1jqZroKxg+RmaJF2ARiiU3iNbkcTs6fXHwxKJJeBYaiqZg==","","0","2022-04-17","13:37:54",""
"2022-04-17","10:38:01","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113060314583|20220408153527|6.50||UC4oRRzcE4q4a13jU9Rk8cKDoAmkagOGx3hXC9sLJWOrjIox94Eu+oXJxTD3Jld4s96NegYifOkySrthIuLBAovgOy5DE6Hf0TESZ6FGzT+/TPnwzEXuV/zTUdS/4EVcjdnJYVN3KW7SV/QYiKV80ShDYMSOi8lVOIEFwePPNsQhXD9/M78KKTWLNSiuyhQwaKBLQcMuDkyJxUBLWYTjS+M8DG4EmMx+BVDbAoaae/0adHwjyND9gSG/GTxZ4+weq84KfQiowMQo3+upaejgW20Rtg2EEJmmKo7Mozw4aZRNIpl0cN9V/qTyplMks4MeKsQplzOhp4UlFsEAAfxxig==","","0","2022-04-17","13:38:01","{""ec"":""L""}"
"2022-04-17","10:38:14","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113182804968|20220408163150|64.78||yZ/LHlfIi+AxvqOlfnFAQPU5pnvriFqYVobIUtAsN9bFfqEGPZTPCdZx2KJuiRNqsI6akRxV+EHS7iXHS3T61AUloiOcqckORFobzbOhyLiRG7KSdqkxh4iKTtzZ/vUDX3S5OdUQpqflzVylt+22MTMcavzlu4ozrZzxKifV2BhAs5n5B+SolkocosOS33O/SnAJ2FIdQs3ctP5xrMP5SIfb4B5e+/UVsBxiwRtmghG0DysnjWVTjiYCcwVPGpPexnfobw6OSxjTM3esUU7bYP7ViySle+yoonMjL0mMT3i0i8oBvxWgRK+91yH+1+ed6MSA2Bboy06ACbVl6i7n+A==","","0","2022-04-17","13:38:14","{""ec"":""L""}"
"2022-04-17","10:38:27","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113165857099|20220408162724|2.99||jqaIrpv6IBMZ1vHqun+YsA/md/hd9FHIe82KuGHzxXXeEfEgJNDD+z142PjbyBpvaEVpYTmqn4qL6brUVjhhTBPUQofPK+V5x8BnCge1zcX4MvW8ZF4/dUr47t6dsDh4D//7jjdsc4z/izThNNnwX7jGh+egn501hvv/xqhIwvSja8UKcdtWVoU9EqAzCGukXS35AZ+yjCw2gOzR2WUuwG+/HPFCBRU+y0tKcxwqzOJl9OwY6sgFIvhMHVz1gS+RoQ5GYYkq7sOYr80JgNNBxaPDhj70pmYaNcsF93DYUI1y5oLprw0se2wZhsxXyxZxrHud2+oU2lDOQPDjkL/LFQ==","","0","2022-04-17","13:38:27","{""ec"":""L""}"
"2022-04-17","10:38:32","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113409258539|20220408173423|8.99||iu3q5yA51TkyWxcYG9FdAOKpsCL5cwAFgqIIyq3ATPYwCRo1owETpZDXQLCcHX60KUtEF6XwfYtPrDJTuJN225eolDzx8U+j/9VTJ8pqZn9l4KvY3CCcOq+WALInb2004fkevUibBa7xZLZJ1FrASTqm9F+c3MAiluu7+zethnxRAxHdHzRRruVTalmiVYQDTQ02h8pned5S7B7/+h9OYk+yFMaAR7gPvYf7hKS/9SKNPiKlSAAe1x3EfQiRBU7FVLkmQINxR1S7Qp0zRuvSCcHcTNiep6mmrkoP3TnCYbpxckIAPyZzxVLpx91Nx+/8A6I4D1Pz5kDzlKMXjb8z6w==","","0","2022-04-17","13:38:32","{""ec"":""L""}"
"2022-04-17","10:38:36","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970112991449225|20220408132113|7.98||aFHGiuvz8dDieJKF3PzrMSu3tLyGQmdN+ylZt8Ng8+PLxTJJsltjgrCiCbomGfbHa5OfX9G4merOh9rQE+wbDe6pEHg9KDicJnMe096VmAjjKQB7gAwAgqCIRSG/z/dCZPdIjr/VC1YrTZXV4UM8Hf75gd7taOvv23Hpmw4uQr6H2TIddO6gbXK4i56QpLk+gjPjypiDp7xollto0UaMIjuSzmLdqeXcjlQ38eDOMG3AhWaxI/VkdAgpEJcrrWOPCdPKj8H1YvRowNE7bWamkYVtKkxHAEmjtreyIsQ0apj5MWDRYEgnfRseWK+64bzQzGemBni+N3IL9/WIwUXbaw==","","0","2022-04-17","13:38:36",""
"2022-04-17","10:38:40","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113991024800|20220409120026|3.49||1Zv1of6wt6lZS/0wf2o4D9oS50moRG2uFYNpdmyHjNegvU4KiaoORvSmTNUeli+GIGdajEnCzwv2FzeSeSBVQVNInEOA9vJV+D5Ci1hMZxq1tNBKnoumlog4hEmnU14vaVV/HTqV/jJFiY9c0xQ7CvZFgpy2OwVm0hro3DUKwmTTRSW1pgrSKzPAlJ6PZbNHWysK0UThaO4B5gNyOcbfqwchUCKP6XiW7vZwsF2mqGVmhPLlus4da7ZGBbQV6WY3VxLZnDxBOw2gIWJRyUsWWNCO6+oA90cxzbMBp2kTRhsLFa9so183EDU0h5iV96BrWuk03Ie7z5+1cHgDKmDPZw==","","0","2022-04-17","13:38:40",""
"2022-04-17","10:38:44","Horário Padrão de Brasília","QR Code","35220412305443000170590007472970113984720030|20220409115917|6.61||ozZgd9WLdGGtMMjkXNtmKsrBCP6eBnWhEIO2BosXQNI6wHdSamFAixU8jzNuwJFm3arhMQb2G+AQmbLXpuF44xMOQ6/1DonNbDzKei/BfKqNvI8wJCWhqg/qaYeF+MzyA/jcgpU5frbo/dCrQ9wZt4bYlZHR6PHz88YVX6y+bCwY3YVpjETwEvPrA0yqjbLCgh2Gn+OLWL2BH9pNIVkYfpzve/KEnDz1TUHLTKfbFKF7DdgcbaD5qTb0jiM4Q2K/gFKLv2t1wP7HNPSfJQ9jUfjVM1Ej3BKUkP5sN29tCgtZWmKxKQD06mvnETieWlUbx/vc3geyuR1XIl5Gwjo/mA==","","0","2022-04-17","13:38:44","{""ec"":""L""}"
